HD6268 (Flux) (Lin          npts=38100
      2.975573E+03        4.701131E-01
      2.975597E+03        4.705443E-01
      2.975621E+03        4.706894E-01
      2.975645E+03        4.706317E-01
      2.975669E+03          4.7038E-01
      2.975693E+03        4.700461E-01
      2.975717E+03        4.697753E-01
      2.975741E+03        4.695014E-01
      2.975765E+03        4.691997E-01
      2.975789E+03        4.688671E-01
      2.975813E+03        4.684303E-01
      2.975837E+03        4.679496E-01
      2.975861E+03          4.6765E-01
      2.975885E+03        4.676095E-01
      2.975909E+03        4.677795E-01
      2.975933E+03        4.682273E-01
      2.975957E+03        4.689195E-01
      2.975981E+03        4.695955E-01
      2.976005E+03        4.700586E-01
      2.976029E+03        4.703543E-01
      2.976053E+03        4.705729E-01
      2.976077E+03        4.708382E-01
      2.976101E+03        4.712719E-01
      2.976125E+03        4.717575E-01
      2.97615E+03        4.721711E-01
      2.976174E+03         4.72347E-01
      2.976198E+03        4.723028E-01
      2.976222E+03        4.721941E-01
      2.976246E+03        4.721038E-01
      2.97627E+03        4.721023E-01
      2.976294E+03        4.721236E-01
      2.976318E+03        4.721147E-01
      2.976342E+03        4.720245E-01
      2.976366E+03        4.718322E-01
      2.97639E+03         4.71554E-01
      2.976414E+03        4.712957E-01
      2.976438E+03        4.711054E-01
      2.976462E+03        4.709352E-01
      2.976486E+03        4.707449E-01
      2.97651E+03        4.705697E-01
      2.976534E+03        4.705389E-01
      2.976558E+03        4.707305E-01
      2.976582E+03        4.710927E-01
      2.976606E+03        4.716097E-01
      2.97663E+03        4.722628E-01
      2.976654E+03        4.729621E-01
      2.976678E+03        4.736706E-01
      2.976702E+03        4.743063E-01
      2.976726E+03        4.748359E-01
      2.97675E+03        4.753069E-01
      2.976774E+03        4.756508E-01
      2.976798E+03        4.757485E-01
      2.976822E+03        4.756386E-01
      2.976846E+03        4.753421E-01
      2.97687E+03         4.74951E-01
      2.976894E+03        4.745287E-01
      2.976918E+03        4.739314E-01
      2.976942E+03        4.731154E-01
      2.976966E+03        4.720242E-01
      2.97699E+03        4.707653E-01
      2.977014E+03        4.695929E-01
      2.977038E+03         4.68656E-01
      2.977062E+03        4.680792E-01
      2.977086E+03        4.678148E-01
      2.97711E+03        4.678076E-01
      2.977134E+03        4.680121E-01
      2.977158E+03        4.682498E-01
      2.977182E+03        4.682498E-01
      2.977206E+03        4.679354E-01
      2.97723E+03        4.674745E-01
      2.977254E+03        4.669964E-01
      2.977278E+03        4.665997E-01
      2.977302E+03        4.663172E-01
      2.977326E+03         4.66004E-01
      2.97735E+03        4.655094E-01
      2.977374E+03        4.648939E-01
      2.977398E+03        4.643156E-01
      2.977422E+03        4.638062E-01
      2.977446E+03        4.633615E-01
      2.97747E+03        4.629472E-01
      2.977494E+03         4.62556E-01
      2.977518E+03        4.622706E-01
      2.977542E+03        4.620456E-01
      2.977566E+03        4.618318E-01
      2.97759E+03         4.61668E-01
      2.977614E+03        4.616647E-01
      2.977638E+03        4.618501E-01
      2.977662E+03        4.620936E-01
      2.977686E+03        4.623709E-01
      2.97771E+03        4.626328E-01
      2.977734E+03         4.62825E-01
      2.977758E+03        4.629935E-01
      2.977782E+03         4.63124E-01
      2.977806E+03        4.632997E-01
      2.97783E+03        4.636151E-01
      2.977854E+03        4.641065E-01
      2.977878E+03        4.648254E-01
      2.977902E+03        4.657864E-01
      2.977926E+03        4.669059E-01
      2.97795E+03        4.681808E-01
      2.977975E+03        4.695987E-01
      2.977999E+03        4.710725E-01
      2.978023E+03        4.726083E-01
      2.978047E+03        4.741015E-01
      2.978071E+03        4.755216E-01
      2.978095E+03        4.769004E-01
      2.978119E+03        4.781781E-01
      2.978143E+03        4.792478E-01
      2.978167E+03        4.801219E-01
      2.978191E+03        4.807357E-01
      2.978215E+03        4.811575E-01
      2.978239E+03        4.814855E-01
      2.978263E+03        4.817049E-01
      2.978287E+03        4.818414E-01
      2.978311E+03         4.81881E-01
      2.978335E+03        4.819258E-01
      2.978359E+03        4.819789E-01
      2.978383E+03        4.819723E-01
      2.978407E+03        4.818965E-01
      2.978431E+03        4.816599E-01
      2.978455E+03        4.813355E-01
      2.978479E+03        4.810046E-01
      2.978503E+03        4.805958E-01
      2.978527E+03        4.801586E-01
      2.978551E+03        4.797366E-01
      2.978575E+03        4.793391E-01
      2.978599E+03        4.789373E-01
      2.978623E+03        4.784557E-01
      2.978647E+03        4.779714E-01
      2.978671E+03        4.775458E-01
      2.978695E+03        4.771725E-01
      2.978719E+03        4.768496E-01
      2.978743E+03        4.765706E-01
      2.978767E+03        4.763768E-01
      2.978791E+03        4.762077E-01
      2.978815E+03        4.759043E-01
      2.978839E+03        4.754535E-01
      2.978863E+03        4.749428E-01
      2.978887E+03         4.74294E-01
      2.978911E+03        4.734979E-01
      2.978935E+03        4.726583E-01
      2.978959E+03        4.717835E-01
      2.978983E+03        4.708803E-01
      2.97901E+03        4.705129E-01
      2.979037E+03        4.702059E-01
      2.979063E+03        4.701912E-01
      2.97909E+03        4.700715E-01
      2.979116E+03        4.698265E-01
      2.979143E+03         4.69623E-01
      2.97917E+03         4.69495E-01
      2.979196E+03        4.693597E-01
      2.979223E+03        4.692587E-01
      2.979249E+03        4.692054E-01
      2.979276E+03        4.691523E-01
      2.979302E+03        4.691504E-01
      2.979329E+03        4.691285E-01
      2.979356E+03        4.691102E-01
      2.979382E+03        4.691491E-01
      2.979409E+03        4.692398E-01
      2.979435E+03        4.693047E-01
      2.979462E+03        4.692989E-01
      2.979489E+03         4.69378E-01
      2.979515E+03        4.695758E-01
      2.979542E+03        4.696701E-01
      2.979569E+03        4.696512E-01
      2.979595E+03        4.698005E-01
      2.979622E+03        4.700471E-01
      2.979648E+03        4.702484E-01
      2.979675E+03        4.703917E-01
      2.979702E+03        4.705556E-01
      2.979728E+03        4.708658E-01
      2.979755E+03        4.712044E-01
      2.979781E+03        4.714585E-01
      2.979808E+03        4.717097E-01
      2.979835E+03        4.720515E-01
      2.979861E+03        4.723196E-01
      2.979888E+03        4.723599E-01
      2.979915E+03        4.722649E-01
      2.979941E+03        4.720934E-01
      2.979968E+03        4.718552E-01
      2.979994E+03        4.715515E-01
      2.980021E+03        4.711719E-01
      2.980048E+03        4.706991E-01
      2.980074E+03        4.702462E-01
      2.980101E+03        4.698996E-01
      2.980128E+03        4.696275E-01
      2.980154E+03        4.694677E-01
      2.980181E+03        4.694334E-01
      2.980208E+03        4.695619E-01
      2.980234E+03        4.698966E-01
      2.980261E+03        4.702099E-01
      2.980288E+03         4.70362E-01
      2.980314E+03        4.704805E-01
      2.980341E+03         4.70615E-01
      2.980368E+03        4.707181E-01
      2.980394E+03        4.707982E-01
      2.980421E+03        4.707587E-01
      2.980447E+03        4.705086E-01
      2.980474E+03        4.700827E-01
      2.980501E+03        4.694274E-01
      2.980527E+03        4.685198E-01
      2.980554E+03        4.674048E-01
      2.980581E+03        4.662348E-01
      2.980607E+03        4.652026E-01
      2.980634E+03        4.644308E-01
      2.980661E+03        4.639205E-01
      2.980688E+03        4.636573E-01
      2.980714E+03        4.635795E-01
      2.980741E+03        4.636191E-01
      2.980768E+03        4.635504E-01
      2.980794E+03        4.632564E-01
      2.980821E+03         4.62886E-01
      2.980848E+03        4.626005E-01
      2.980874E+03        4.625478E-01
      2.980901E+03        4.627336E-01
      2.980928E+03        4.631799E-01
      2.980954E+03        4.638377E-01
      2.980981E+03        4.646437E-01
      2.981008E+03         4.65529E-01
      2.981034E+03        4.663336E-01
      2.981061E+03        4.669586E-01
      2.981088E+03        4.672215E-01
      2.981115E+03        4.670005E-01
      2.981141E+03        4.665744E-01
      2.981168E+03         4.66141E-01
      2.981195E+03        4.658308E-01
      2.981221E+03        4.657977E-01
      2.981248E+03        4.659274E-01
      2.981275E+03        4.662527E-01
      2.981301E+03        4.666043E-01
      2.981328E+03        4.667523E-01
      2.981355E+03        4.666901E-01
      2.981382E+03        4.664215E-01
      2.981408E+03        4.659762E-01
      2.981435E+03         4.65426E-01
      2.981462E+03        4.649377E-01
      2.981488E+03        4.645952E-01
      2.981515E+03        4.644453E-01
      2.981542E+03        4.643602E-01
      2.981569E+03         4.64208E-01
      2.981595E+03         4.64046E-01
      2.981622E+03        4.640849E-01
      2.981649E+03        4.643694E-01
      2.981676E+03        4.646936E-01
      2.981702E+03        4.649806E-01
      2.981729E+03        4.651006E-01
      2.981756E+03        4.649017E-01
      2.981782E+03        4.643999E-01
      2.981809E+03        4.636276E-01
      2.981836E+03        4.627175E-01
      2.981863E+03        4.617083E-01
      2.981889E+03        4.605588E-01
      2.981916E+03        4.592849E-01
      2.981943E+03        4.578423E-01
      2.98197E+03        4.563449E-01
      2.981996E+03        4.549659E-01
      2.982023E+03        4.537985E-01
      2.98205E+03        4.528077E-01
      2.982077E+03        4.519526E-01
      2.982103E+03        4.512101E-01
      2.98213E+03        4.506479E-01
      2.982157E+03        4.501708E-01
      2.982184E+03        4.496732E-01
      2.98221E+03        4.492281E-01
      2.982237E+03         4.48942E-01
      2.982264E+03        4.487742E-01
      2.982291E+03        4.485197E-01
      2.982318E+03        4.482036E-01
      2.982344E+03        4.478742E-01
      2.982371E+03        4.475393E-01
      2.982398E+03        4.471035E-01
      2.982425E+03        4.465952E-01
      2.982451E+03        4.459846E-01
      2.982478E+03        4.452546E-01
      2.982505E+03        4.446199E-01
      2.982532E+03        4.440723E-01
      2.982559E+03        4.434908E-01
      2.982585E+03        4.427697E-01
      2.982612E+03        4.418383E-01
      2.982639E+03        4.408405E-01
      2.982666E+03        4.396963E-01
      2.982692E+03        4.382681E-01
      2.982719E+03        4.367463E-01
      2.982746E+03        4.353612E-01
      2.982773E+03        4.342154E-01
      2.9828E+03        4.331773E-01
      2.982826E+03        4.322734E-01
      2.982853E+03        4.315232E-01
      2.98288E+03        4.309183E-01
      2.982907E+03        4.304581E-01
      2.982934E+03        4.300348E-01
      2.98296E+03        4.296505E-01
      2.982987E+03        4.293442E-01
      2.983014E+03        4.291118E-01
      2.983041E+03        4.288036E-01
      2.983068E+03        4.284711E-01
      2.983094E+03        4.282551E-01
      2.983121E+03        4.280608E-01
      2.983148E+03        4.277731E-01
      2.983175E+03        4.274131E-01
      2.983202E+03        4.270098E-01
      2.983229E+03        4.265045E-01
      2.983255E+03         4.26078E-01
      2.983282E+03        4.259326E-01
      2.983309E+03        4.259877E-01
      2.983336E+03        4.262367E-01
      2.983363E+03        4.266255E-01
      2.983389E+03          4.2697E-01
      2.983416E+03        4.272287E-01
      2.983443E+03        4.274212E-01
      2.98347E+03        4.274855E-01
      2.983497E+03        4.275438E-01
      2.983524E+03        4.276529E-01
      2.98355E+03        4.276288E-01
      2.983577E+03        4.275793E-01
      2.983604E+03         4.27491E-01
      2.983631E+03        4.271324E-01
      2.983658E+03        4.264935E-01
      2.983685E+03         4.25624E-01
      2.983711E+03        4.247534E-01
      2.983738E+03        4.240342E-01
      2.983765E+03        4.234525E-01
      2.983792E+03        4.230382E-01
      2.983819E+03         4.22603E-01
      2.983846E+03        4.220571E-01
      2.983873E+03        4.214955E-01
      2.983899E+03        4.210268E-01
      2.983926E+03        4.206954E-01
      2.983953E+03        4.205573E-01
      2.98398E+03        4.205123E-01
      2.984007E+03        4.204664E-01
      2.984034E+03        4.205233E-01
      2.984061E+03        4.207231E-01
      2.984087E+03        4.210524E-01
      2.984114E+03        4.214579E-01
      2.984141E+03        4.219354E-01
