#Raw data of wavelength and flux data for the star: HD6268
        Wavelength          Flux 
      2.712162E+03        1.049206E-13
      2.712184E+03        1.037829E-13
      2.712206E+03        1.082112E-13
      2.712228E+03        1.095922E-13
      2.712251E+03          1.0513E-13
      2.712273E+03        1.032768E-13
      2.712295E+03        1.044163E-13
      2.712317E+03        1.056621E-13
      2.712339E+03        1.062829E-13
      2.712362E+03        1.041578E-13
      2.712384E+03        1.019947E-13
      2.712406E+03        1.002702E-13
      2.712428E+03        9.199843E-14
      2.71245E+03        8.384822E-14
      2.712473E+03        8.217095E-14
      2.712495E+03        8.326274E-14
      2.712517E+03        8.386712E-14
      2.712539E+03        8.160095E-14
      2.712561E+03         7.47481E-14
      2.712583E+03         6.70778E-14
      2.712606E+03        5.625547E-14
      2.712628E+03          4.7083E-14
      2.71265E+03        4.788752E-14
      2.712672E+03        4.865133E-14
      2.712694E+03         4.54803E-14
      2.712717E+03         4.17833E-14
      2.712739E+03        3.592831E-14
      2.712761E+03        3.009166E-14
      2.712783E+03        2.588617E-14
      2.712805E+03        2.264658E-14
      2.712828E+03        2.235528E-14
      2.71285E+03        2.321133E-14
      2.712872E+03        2.768705E-14
      2.712894E+03        3.184843E-14
      2.712916E+03        3.375864E-14
      2.712938E+03        3.422948E-14
      2.712961E+03        3.025119E-14
      2.712983E+03        2.890579E-14
      2.713005E+03        3.959981E-14
      2.713027E+03        5.156759E-14
      2.713049E+03        6.412405E-14
      2.713072E+03        7.470631E-14
      2.713094E+03        7.849602E-14
      2.713116E+03         8.05296E-14
      2.713138E+03        7.715482E-14
      2.71316E+03        7.442435E-14
      2.713183E+03        7.741823E-14
      2.713205E+03        8.261093E-14
      2.713227E+03        8.805242E-14
      2.713249E+03        8.964018E-14
      2.713271E+03        8.689198E-14
      2.713293E+03        8.615247E-14
      2.713316E+03        8.626046E-14
      2.713338E+03         8.39536E-14
      2.71336E+03        7.271413E-14
      2.713382E+03        6.143219E-14
      2.713404E+03        4.921599E-14
      2.713427E+03        3.715304E-14
      2.713449E+03        3.335824E-14
      2.713471E+03        3.125835E-14
      2.713493E+03        3.123471E-14
      2.713515E+03        3.393704E-14
      2.713537E+03        4.129906E-14
      2.71356E+03        4.962367E-14
      2.713582E+03        6.541333E-14
      2.713604E+03         7.89673E-14
      2.713626E+03        8.708935E-14
      2.713648E+03        9.407357E-14
      2.713671E+03        9.716806E-14
      2.713693E+03        1.027008E-13
      2.713715E+03        1.097745E-13
      2.713737E+03        1.142115E-13
      2.713759E+03        1.120546E-13
      2.713781E+03        1.086611E-13
      2.713804E+03        1.056972E-13
      2.713826E+03        1.058927E-13
      2.713848E+03        1.104736E-13
      2.71387E+03        1.138756E-13
      2.713892E+03        1.155762E-13
      2.713915E+03         1.13819E-13
      2.713937E+03        1.074119E-13
      2.713959E+03        1.048612E-13
      2.713981E+03        1.072777E-13
      2.714003E+03        1.084767E-13
      2.714025E+03        1.080432E-13
      2.714048E+03        1.064864E-13
      2.71407E+03        1.036498E-13
      2.714092E+03        1.003223E-13
      2.714114E+03        8.709578E-14
      2.714136E+03        7.368479E-14
      2.714159E+03         6.47269E-14
      2.714181E+03        5.861408E-14
      2.714203E+03        6.408846E-14
      2.714225E+03        7.113525E-14
      2.714247E+03        8.186278E-14
      2.714269E+03         9.23791E-14
      2.714292E+03        9.930637E-14
      2.714314E+03        1.044727E-13
      2.714336E+03        1.075882E-13
      2.714358E+03        1.110876E-13
      2.71438E+03        1.137602E-13
      2.714403E+03         1.13664E-13
      2.714425E+03        1.091449E-13
      2.714447E+03        1.049772E-13
      2.714469E+03        9.724997E-14
      2.714491E+03        9.085954E-14
      2.714513E+03        8.822522E-14
      2.714536E+03        8.699614E-14
      2.714558E+03        8.971194E-14
      2.71458E+03        9.119744E-14
      2.714602E+03         9.46991E-14
      2.714624E+03        9.850168E-14
      2.714647E+03        1.019578E-13
      2.714669E+03        1.063151E-13
      2.714691E+03        1.083205E-13
      2.714713E+03        1.066771E-13
      2.714735E+03        1.005509E-13
      2.714757E+03         9.73753E-14
      2.71478E+03        9.382292E-14
      2.714802E+03        9.080205E-14
      2.714824E+03        9.181928E-14
      2.714846E+03        9.116872E-14
      2.714868E+03        9.077279E-14
      2.71489E+03          9.2244E-14
      2.714913E+03        9.970182E-14
      2.714935E+03        1.055204E-13
      2.714957E+03        1.031853E-13
      2.714979E+03          1.0252E-13
      2.715001E+03        1.054867E-13
      2.715024E+03        1.069047E-13
      2.715046E+03        1.079494E-13
      2.715068E+03        1.089285E-13
      2.71509E+03        1.031601E-13
      2.715112E+03        9.460922E-14
      2.715134E+03        8.536597E-14
      2.715157E+03        7.936293E-14
      2.715179E+03        7.459181E-14
      2.715201E+03        6.876728E-14
      2.715223E+03        6.599657E-14
      2.715245E+03        6.250381E-14
      2.715267E+03        5.474561E-14
      2.71529E+03        4.624629E-14
      2.715312E+03        3.751999E-14
      2.715334E+03        3.265968E-14
      2.715356E+03        3.540528E-14
      2.715378E+03        3.597311E-14
      2.7154E+03        3.258641E-14
      2.715423E+03        2.902266E-14
      2.715445E+03        2.616903E-14
      2.715467E+03        2.336433E-14
      2.715489E+03        1.929308E-14
      2.715511E+03         1.56377E-14
      2.715534E+03        1.494013E-14
      2.715556E+03        1.512993E-14
      2.715578E+03        1.470112E-14
      2.7156E+03        1.496393E-14
      2.715622E+03        1.936549E-14
      2.715644E+03        2.298475E-14
      2.715667E+03         2.69736E-14
      2.715689E+03        3.230889E-14
      2.715711E+03        3.570003E-14
      2.715733E+03        3.850061E-14
      2.715755E+03        4.685118E-14
      2.715777E+03        5.550351E-14
      2.7158E+03        5.908921E-14
      2.715822E+03        6.177266E-14
      2.715844E+03        6.752471E-14
      2.715866E+03        7.457764E-14
      2.715888E+03         7.91166E-14
      2.71591E+03        7.965197E-14
      2.715933E+03        7.069576E-14
      2.715955E+03         6.29275E-14
      2.715977E+03        5.436818E-14
      2.715999E+03        4.677449E-14
      2.716021E+03        5.003837E-14
      2.716044E+03        5.714517E-14
      2.716066E+03        7.444858E-14
      2.716088E+03        8.916699E-14
      2.71611E+03         9.67406E-14
      2.716132E+03        1.026113E-13
      2.716154E+03        9.987234E-14
      2.716177E+03        9.860067E-14
      2.716199E+03        1.008865E-13
      2.716221E+03        1.013074E-13
      2.716243E+03        9.753126E-14
      2.716265E+03        9.531441E-14
      2.716287E+03        9.803054E-14
      2.71631E+03        9.975781E-14
      2.716332E+03        9.739782E-14
      2.716354E+03        9.374211E-14
      2.716376E+03         8.57682E-14
      2.716398E+03        7.692561E-14
      2.71642E+03        6.511106E-14
      2.716443E+03         5.50345E-14
      2.716465E+03        5.537101E-14
      2.716487E+03        5.754999E-14
      2.716509E+03        6.087955E-14
      2.716531E+03        6.389176E-14
      2.716553E+03        6.610481E-14
      2.716576E+03        6.719953E-14
      2.716598E+03        6.634501E-14
      2.71662E+03          6.6196E-14
      2.716642E+03         6.46819E-14
      2.716664E+03        6.239503E-14
      2.716686E+03        6.173722E-14
      2.716709E+03        5.912476E-14
      2.716731E+03         4.79072E-14
      2.716753E+03        3.650789E-14
      2.716775E+03        2.791706E-14
      2.716797E+03        2.284394E-14
      2.716819E+03         2.51797E-14
      2.716842E+03        2.823277E-14
      2.716864E+03        3.521724E-14
      2.716886E+03        4.220466E-14
      2.716908E+03        5.044379E-14
      2.71693E+03        5.991694E-14
      2.716952E+03        7.098656E-14
      2.716975E+03        7.977165E-14
      2.716997E+03        8.209332E-14
      2.717019E+03        8.409065E-14
      2.717041E+03        8.392691E-14
      2.717063E+03        8.178403E-14
      2.717085E+03        7.797856E-14
      2.717108E+03        7.675667E-14
      2.71713E+03        7.635038E-14
      2.717152E+03        7.558383E-14
      2.717174E+03        7.921182E-14
      2.717196E+03        8.282327E-14
      2.717218E+03        8.653511E-14
      2.717241E+03        9.065183E-14
      2.717263E+03        9.138048E-14
      2.717285E+03        8.661346E-14
      2.717307E+03        6.877691E-14
      2.717329E+03        5.447281E-14
      2.717351E+03        4.781088E-14
      2.717374E+03        4.306969E-14
      2.717396E+03        4.945711E-14
      2.717418E+03        5.779165E-14
      2.71744E+03        7.026671E-14
      2.717462E+03        8.032477E-14
      2.717484E+03        8.035321E-14
      2.717507E+03         8.00601E-14
      2.717529E+03        8.173515E-14
      2.717551E+03        8.473052E-14
      2.717573E+03        9.020536E-14
      2.717595E+03        9.421496E-14
      2.717617E+03        9.682964E-14
      2.71764E+03        9.983741E-14
      2.717662E+03        9.955974E-14
      2.717684E+03        9.696498E-14
      2.717706E+03        8.879289E-14
      2.717728E+03         8.08243E-14
      2.71775E+03        7.038468E-14
      2.717773E+03        6.005158E-14
      2.717795E+03        5.342014E-14
      2.717817E+03        4.935744E-14
      2.717839E+03        5.252781E-14
      2.717861E+03        5.638715E-14
      2.717883E+03        6.573571E-14
      2.717906E+03        7.663114E-14
      2.717928E+03        9.020157E-14
      2.71795E+03        1.003715E-13
      2.717972E+03        1.001329E-13
      2.717994E+03        1.017416E-13
      2.718016E+03        1.091249E-13
      2.718039E+03        1.148615E-13
      2.718061E+03        1.124337E-13
      2.718083E+03        1.108049E-13
      2.718105E+03        1.141981E-13
      2.718127E+03        1.156961E-13
      2.718149E+03         1.11907E-13
      2.718172E+03         1.11182E-13
      2.718194E+03        1.179164E-13
      2.718216E+03        1.218282E-13
      2.718238E+03        1.180337E-13
      2.71826E+03        1.138163E-13
      2.718282E+03        1.064026E-13
      2.718305E+03        9.960526E-14
      2.718327E+03        9.559144E-14
      2.718349E+03        8.952441E-14
      2.718371E+03        7.669142E-14
      2.718393E+03        6.447266E-14
      2.718415E+03        5.525841E-14
      2.718438E+03        4.686637E-14
      2.71846E+03        4.140971E-14
      2.718482E+03        3.711341E-14
      2.718504E+03        3.724697E-14
      2.718526E+03        3.781107E-14
      2.718548E+03        3.989588E-14
      2.718571E+03        4.099569E-14
      2.718593E+03        3.661757E-14
      2.718615E+03         3.33166E-14
      2.718637E+03        3.352241E-14
      2.718659E+03        3.489305E-14
      2.718681E+03         4.60994E-14
      2.718703E+03        5.924712E-14
      2.718726E+03        7.221315E-14
      2.718748E+03        8.220212E-14
      2.71877E+03         8.13782E-14
      2.718792E+03         8.07734E-14
      2.718814E+03        8.331606E-14
      2.718836E+03        8.217095E-14
      2.718859E+03        6.953297E-14
      2.718881E+03        5.937623E-14
      2.718903E+03         5.69925E-14
      2.718925E+03        5.576615E-14
      2.718947E+03        6.233218E-14
      2.718969E+03        7.194473E-14
      2.718992E+03          8.6214E-14
      2.719014E+03        9.853273E-14
      2.719036E+03        1.030033E-13
      2.719058E+03        1.050024E-13
      2.71908E+03        1.035567E-13
      2.719102E+03        1.029078E-13
      2.719125E+03         1.07355E-13
      2.719147E+03         1.12171E-13
      2.719169E+03        1.116269E-13
      2.719191E+03        1.104962E-13
      2.719213E+03        1.090022E-13
      2.719235E+03        1.075525E-13
      2.719257E+03        1.093149E-13
      2.71928E+03        1.107784E-13
      2.719302E+03        1.069931E-13
      2.719324E+03        1.003665E-13
      2.719346E+03        8.778766E-14
      2.719368E+03        7.756191E-14
      2.71939E+03        7.215664E-14
      2.719413E+03        6.828555E-14
      2.719435E+03        7.014666E-14
      2.719457E+03        7.104834E-14
      2.719479E+03        6.665444E-14
      2.719501E+03        5.965914E-14
      2.719523E+03        4.950239E-14
      2.719546E+03        4.126183E-14
      2.719568E+03        3.738974E-14
      2.71959E+03        3.739764E-14
      2.719612E+03        4.904578E-14
